40,0.1,0.916185951815,8.34747200543,0.712589073634,0
40,0.2,2.23956565999,9.4333220224,1.90023752969,0
40,0.3,3.97013912453,10.6209704785,3.32541567696,0
40,0.4,5.93824228029,12.4533423821,5.22565320665,0
40,0.5,7.94027824907,14.0821174075,7.02409229725,0
40,0.6,9.84051577876,15.8466236851,8.82253138785,0
40,0.7,12.2836783169,18.0861893451,11.1299626739,0
40,0.8,14.7268408551,20.4614862572,13.539192399,0
40,0.9,16.9324737021,22.497455039,15.6430268069,0
40,1.0,20.4275534442,25.822870716,19.0363081099,0
40,0.1,0.916185951815,8.34747200543,0.712589073634,0
40,0.2,2.23956565999,9.4333220224,1.90023752969,0
40,0.3,3.97013912453,10.6209704785,3.32541567696,0
40,0.4,5.93824228029,12.4533423821,5.22565320665,0
40,0.5,7.94027824907,14.0821174075,7.02409229725,0
40,0.6,9.84051577876,15.8466236851,8.82253138785,0
40,0.7,12.2836783169,18.0861893451,11.1299626739,0
40,0.8,14.7268408551,20.4614862572,13.539192399,0
40,0.9,16.9324737021,22.497455039,15.6430268069,0
40,1.0,20.4275534442,25.822870716,19.0363081099,0
