784,0.05,7.958,0.070,7.958,0.070,7.964,0.070,1
784,0.1,24.786,0.230,24.786,0.230,24.792,0.230,1
784,0.15,44.81,0.424,44.81,0.424,44.816,0.424,1
784,0.2,61.488,0.589,61.488,0.589,61.494,0.589,1
784,0.25,72.69,0.701,72.69,0.701,72.696,0.701,1
784,0.3,79.662,0.771,79.66,0.771,79.666,0.771,1
784,0.35,84.244,0.817,84.24,0.817,84.246,0.817,1
784,0.4,87.214,0.847,87.21,0.847,87.216,0.847,1
784,0.45,89.164,0.866,89.16,0.866,89.166,0.866,1
784,0.5,90.424,0.878,90.418,0.878,90.424,0.878,1
