40,0.1,10.9602986088,10.9263657957,9.47700947701,0
40,0.2,12.2836783169,11.9104173736,10.6353106353,0
40,0.3,13.4034611469,12.6908720733,11.6181116181,0
40,0.4,15.5412283678,14.55717679,13.6539136539,0
40,0.5,17.1021377672,16.0502205633,15.2334152334,0
40,0.6,19.3417034272,18.1201221581,17.4447174447,0
40,0.7,21.2758737699,19.9185612487,19.3401193401,0
40,0.8,23.4815066169,22.0563284696,21.5865215865,0
40,0.9,25.4156769596,23.7869019342,23.4819234819,0
40,1.0,27.2819816763,25.5853410248,25.3773253773,0
40,0.1,8.14744287269,8.35146898803,8.04974716414,1
40,0.2,8.93634385201,9.14036996736,8.84242175755,1
40,0.3,9.95647442873,10.133297062,9.85376520432,1
40,0.4,11.316648531,11.4934711643,11.2204455378,1
40,0.5,12.4047878128,12.527203482,12.2864561979,1
40,0.6,13.7513601741,13.8193688792,13.6121361214,1
40,0.7,15.2339499456,15.2747551687,15.0881508815,1
40,0.8,16.9069640914,16.8389553863,16.7145004783,1
40,0.9,18.6751904244,18.5527747552,18.4638513052,1
40,1.0,21.1099020675,20.9330794342,20.8828754954,1
