50,0.1,9.7726501527,9.80658296573,7.9742110621,0
50,0.2,11.5371564303,11.0281642348,9.4333220224,0
50,0.3,13.5731252121,12.6569392603,11.231761113,0
50,0.4,15.2358330506,13.9463861554,12.6908720733,0
50,0.5,17.1360705803,15.8126908721,14.591109603,0
50,0.6,19.4774346793,17.8825924669,16.7967424499,0
50,0.7,21.7848659654,20.1221581269,19.070240923,0
50,0.8,24.0922972514,22.3277909739,21.309806583,0
50,0.9,27.1801832372,25.2799457075,24.3298269427,0
50,1.0,30.9127926705,28.7410926366,27.9267051239,0
