40,0.1,0.984051577876,7.90634543604,0.542925008483,0
40,0.2,2.37529691211,8.44927044452,1.4591109603,0
40,0.3,3.52901255514,8.89039701391,2.23956565999,0
40,0.4,4.41126569393,9.46725483543,2.95215473363,0
40,0.5,5.3953172718,10.07804547,3.73260943332,0
40,0.6,6.5151001018,11.0281642348,4.78452663726,0
40,0.7,7.70274855786,12.1140142518,5.90430946725,0
40,0.8,8.92432982694,12.8605361384,6.88836104513,0
40,0.9,10.2816423482,14.1499830336,8.21174075331,0
40,1.0,11.5710892433,15.3036986766,9.4333220224,0
