50,0.1,9.7726501527,9.80658296573,8.24850824851,0
50,0.2,11.5371564303,11.0281642348,9.75780975781,0
50,0.3,13.5731252121,12.6569392603,11.6181116181,0
50,0.4,15.2358330506,13.9463861554,13.1274131274,0
50,0.5,17.1360705803,15.8126908721,15.093015093,0
50,0.6,19.4774346793,17.8825924669,17.3745173745,0
50,0.7,21.7848659654,20.1221581269,19.7262197262,0
50,0.8,24.0922972514,22.3277909739,22.0428220428,0
50,0.9,27.1801832372,25.2799457075,25.1667251667,0
50,1.0,30.9127926705,28.7410926366,28.8873288873,0
50,0.1,7.04570184984,7.16811751904,6.90173568402,1
50,0.2,8.28346028292,8.35146898803,8.11808118081,1
50,0.3,9.4668117519,9.42600652884,9.25242585759,1
50,0.4,10.8405875952,10.7725788901,10.6191061911,1
50,0.5,12.513601741,12.4183895539,12.2864561979,1
50,0.6,14.268226333,14.1458106638,14.0358070247,1
50,0.7,16.2404787813,16.063656148,15.9901599016,1
50,0.8,18.5799782372,18.4031556039,18.3408500752,1
50,0.9,21.1371055495,20.9058759521,20.8828754954,1
50,1.0,24.0614798694,23.80304679,23.807571409,1
