30,0.1,11.0620970478,11.1978283,9.68760968761,0
30,0.2,12.385476756,12.2158126909,10.881010881,0
30,0.3,13.8785205294,13.471326773,12.2499122499,0
30,0.4,15.0322361724,14.5232439769,13.3731133731,0
30,0.5,16.5592127587,15.8126908721,14.8122148122,0
30,0.6,18.1201221581,17.1021377672,16.2513162513,0
30,0.7,19.2399049881,18.2219205972,17.4096174096,0
30,0.8,20.9704784527,19.7149643705,19.0593190593,0
30,0.9,22.8028503563,21.377672209,20.8494208494,0
30,1.0,24.703087886,23.2439769257,22.7799227799,0
30,0.1,9.49401523395,9.6436343852,9.3754270876,1
30,0.2,10.3781284004,10.5005440696,10.250102501,1
30,0.3,11.30304679,11.4254624592,11.1794451278,1
30,0.4,12.2279651795,12.2959738847,12.0814541479,1
30,0.5,13.3841131665,13.4521218716,13.2431324313,1
30,0.6,14.4314472252,14.4994559304,14.2954762881,1
30,0.7,15.4243743199,15.465179543,15.2794861282,1
30,0.8,16.4989118607,16.5397170838,16.3591635916,1
30,0.9,17.7774755169,17.7366702938,17.6028426951,1
30,1.0,19.3280739935,19.2600652884,19.1471914719,1
