50,0.1,1.56090939939,7.80454699695,0.780454699695,0
50,0.2,3.02002035969,8.6528673227,1.90023752969,0
50,0.3,4.44519850696,9.12792670512,2.81642348151,0
50,0.4,5.90430946725,10.2477095351,4.07193756362,0
50,0.5,7.15982354937,11.1978283,5.15778758059,0
50,0.6,8.41533763149,12.1479470648,6.24363759756,0
50,0.7,9.63691890058,13.1998642687,7.36342042755,0
50,0.8,11.1638954869,14.55717679,8.78859857482,0
50,0.9,12.6908720733,15.9144893112,10.1798439091,0
50,1.0,14.55717679,17.6111299627,11.9104173736,0
