10,0.1,24.822,0.264,0.260,0.012,1
10,0.2,25.0,0.494,0.510,0.024,1
10,0.3,25.168,0.732,0.743,0.036,1
10,0.4,25.33,0.964,0.974,0.048,1
10,0.5,25.498,1.208,1.218,0.060,1
10,0.6,25.686,1.458,1.481,0.072,1
10,0.7,25.85,1.7,1.720,0.084,1
10,0.8,26.046,1.96,1.993,0.096,1
10,0.9,26.214,2.21,2.229,0.108,1
10,1.0,26.35,2.414,2.423,0.120,1
10,0.1,23.75,0.31,0.301,0.012,0
10,0.2,23.9,0.54,0.510,0.024,0
10,0.3,24.04,0.75,0.719,0.036,0
10,0.4,24.22,1.06,0.994,0.048,0
10,0.5,24.37,1.31,1.216,0.060,0
10,0.6,24.57,1.57,1.504,0.072,0
10,0.7,24.77,1.81,1.778,0.084,0
10,0.8,24.95,2.04,2.014,0.096,0
10,0.9,25.16,2.27,2.288,0.108,0
10,1.0,25.31,2.5,2.524,0.120,0
