155,0.1,3.86834068544,5.46318289786,2.71462504242,0
155,0.2,10.7906345436,11.0620970478,8.92432982694,0
155,0.3,18.7648456057,18.3237190363,16.5252799457,0
155,0.4,28.9446895148,27.8927723108,26.3657957245,0
155,0.5,38.3101459111,37.122497455,35.6294536817,0
155,0.6,47.3023413641,45.8432304038,44.4859178826,0
155,0.7,56.5659993213,55.039022735,53.7495758398,0
155,0.8,63.8615541228,62.2327790974,61.0111978283,0
155,0.9,70.4784526637,68.7139463862,67.5941635562,0
155,1.0,76.5184933831,74.7200542925,73.6002714625,0
155,0.1,2.25788900979,2.61153427639,2.05386289445,1
155,0.2,7.41294885745,7.46735582155,7.05930359086,1
155,0.3,14.7034820457,14.7034820457,14.3226332971,1
155,0.4,23.5038084875,23.4766050054,23.1093579978,1
155,0.5,34.0587595212,34.0315560392,33.6643090316,1
155,0.6,43.9200217628,43.8928182807,43.5255712731,1
155,0.7,53.563656148,53.5364526659,53.1692056583,1
155,0.8,61.4798694233,61.4526659412,61.0854189336,1
155,0.9,68.8384113166,68.8112078346,68.443960827,1
155,1.0,74.5783460283,74.5511425462,74.1838955386,1
155,0.1,3.86834068544,5.46318289786,2.82186948854,0
155,0.2,10.7906345436,11.0620970478,9.27689594356,0
155,0.3,18.7648456057,18.3237190363,17.1781305115,0
155,0.4,28.9446895148,27.8927723108,27.4074074074,0
155,0.5,38.3101459111,37.122497455,37.037037037,0
155,0.6,47.3023413641,45.8432304038,46.2433862434,0
155,0.7,56.5659993213,55.039022735,55.873015873,0
155,0.8,63.8615541228,62.2327790974,63.4215167549,0
155,0.9,70.4784526637,68.7139463862,70.2645502646,0
155,1.0,76.5184933831,74.7200542925,76.5079365079,0
155,0.1,2.25788900979,2.61153427639,14.072693383,1
155,0.2,7.41294885745,7.46735582155,48.3690587139,1
155,0.3,14.7034820457,14.7034820457,98.1360671016,1
155,0.4,23.5038084875,23.4766050054,158.34109972,1
155,0.5,34.0587595212,34.0315560392,230.661696179,1
155,0.6,43.9200217628,43.8928182807,298.229263747,1
155,0.7,53.563656148,53.5364526659,364.305684995,1
155,0.8,61.4798694233,61.4526659412,418.546132339,1
155,0.9,68.8384113166,68.8112078346,468.965517241,1
155,1.0,74.5783460283,74.5511425462,508.294501398,1
