561,0.1,7.49915167967,7.26162198846,5.53104852392,0
561,0.2,19.2738378012,17.7468612148,16.5931455718,0
561,0.3,32.4737020699,30.4377332881,29.5894129623,0
561,0.4,43.9429928741,41.7034272141,40.9569053275,0
561,0.5,51.645741432,49.3043773329,48.6257210723,0
561,0.6,59.518154055,57.0071258907,56.4302680692,0
561,0.7,66.6440447913,64.099083814,63.5561588056,0
561,0.8,73.2270105192,70.6820495419,70.1391245334,0
561,0.9,78.1472684086,75.5683746183,75.0254496098,0
561,1.0,82.2870715982,79.6742449949,79.1313199864,0
